Fsum_LOC,0.000348,0.000277
Pmax_TNPA,0.000348,0.000254
Psum_NPA,0.000348,0.000254
Psum_TNPM,0.000348,0.000727
Cstd_NOP,0.000348,0.000942
Cstd_TCLOC,0.000323,0.000449
Cstd_NA,0.000323,0.000374
Cmax_NG,0.000323,0.000357
Cmed_NG,0.000323,0.000949
Csum_NPM,0.000323,0.000339
Cmed_NLE,0.000323,0.000301
Pmed_TNDI,0.000323,0.000301
Cmed_WMC,0.000323,0.00112
Csum_DLOC,0.000299,0.000463
open issues,0.000299,0.000127
Cstd_NPM,0.000299,0.000244
Pstd_NEN,0.000299,0.00033
Pmed_TNPCL,0.000299,0.000149
Cmed_TNLM,0.000299,0.000301
Pmin_TCLOC,0.000299,0.000706
Cstd_TNG,0.000299,0.000357
Cmed_TLLOC,0.000274,0.000899
Psum_TNCL,0.000274,0.000553
Pmin_TPDA,0.000274,0.00086
Cstd_WMC,0.000274,0.000145
Pmax_NPKG,0.000274,9.3e-05
Pstd_NG,0.000274,9.3e-05
Cstd_NPA,0.000274,0.000427
Pmed_TNS,0.000274,0.000404
Csum_RFC,0.000274,0.000328
Pmed_NPM,0.000274,0.000122
Csum_CD,0.000274,0.00071
Cmed_CLOC,0.000249,0.000672
Cmed_TNA,0.000249,0.000472
Pmin_TNDI,0.000249,0.000416
Cstd_TNPA,0.000224,0.000679
Cstd_TNA,0.000224,0.0005
Pstd_NPA,0.000224,0.000448
Pstd_TNEN,0.000224,0.000328
Csum_PUA,0.000224,0.000309
Cstd_LOC,0.000224,0.000328
Cmed_TNLPM,0.000199,0.000706
Pstd_NCL,0.000199,0.000231
Fsum_McCC,0.000199,0.000256
Cmin_LLOC,0.000199,0.000149
Pmed_TNPA,0.000174,0.00033
Pmed_TLLOC,0.000174,0.001003
Cmax_TNPA,0.000174,0.000217
Cmax_NLA,0.000174,0.000217
Pstd_NM,0.000174,0.00115
Pstd_TPDA,0.000174,0.000715
Psum_TNPCL,0.000174,0.000656
Csum_TCD,0.000174,0.00129
Cmax_TNS,0.000174,0.000666
Pstd_TNPEN,0.000149,0.000441
Pmed_TNPIN,0.000149,0.000481
Csum_TNLA,0.000149,0.000214
Csum_NOS,0.000149,0.000288
Cmed_TNG,0.000149,0.000475
Cmax_TNLM,0.000149,0.000959
Csum_CBO,0.000149,0.000606
Cmed_CD,0.000149,0.001042
Pmax_NS,0.000149,0.000319
Cmed_TNLA,0.000149,0.000929
Pmax_PDA,0.000124,0.000343
Cstd_CD,0.000124,0.000424
Pmed_TNM,0.000124,0.000844
Csum_TNA,0.000124,0.000136
Fmed_PUA,0.000124,0.000208
Cstd_TNLPA,0.0001,0.000309
Cmax_TCD,0.0001,0.001194
Cstd_AD,0.0001,0.000518
Pstd_TLLOC,0.0001,0.000122
Cmed_NII,0.0001,0.000199
Fsum_PDA,7.5e-05,0.000374
Pmax_TPDA,7.5e-05,0.000374
Psum_PDA,7.5e-05,0.000374
Fmed_LOC,7.5e-05,0.000127
Cmax_NLE,7.5e-05,6.1e-05
Psum_TNIN,7.5e-05,0.001384
Cmax_TLOC,7.5e-05,6.1e-05
Pstd_LLOC,7.5e-05,0.000127
Fmed_PDA,7.5e-05,0.000186
branches,5e-05,0.001409
Cmed_NL,5e-05,6.1e-05
Fmax_LOC,5e-05,0.000507
Pstd_PUA,5e-05,0.000421
Pmed_TAD,5e-05,0.000592
Csum_NLS,5e-05,6.1e-05
Pmax_TNM,5e-05,0.000127
Pmax_NA,5e-05,6.1e-05
Psum_NM,5e-05,0.000127
Pmax_NPA,5e-05,0.000186
Pmax_NPM,5e-05,0.000186
Fstd_LOC,2.5e-05,0.000397
Cmin_NLE,0.0,0.0
Cmin_NOP,0.0,0.0
Cmed_NOP,0.0,0.0
Cmin_NL,0.0,0.0
Cmed_LCOM5,0.0,0.0
Cmed_PDA,0.0,0.0
Cmed_NOD,0.0,0.0
Cmin_TCLOC,0.0,0.0
Cmin_PDA,0.0,0.0
Cmin_DLOC,0.0,0.0
Cmin_CLOC,0.0,0.0
Cmin_PUA,0.0,0.0
Cmin_CD,0.0,0.0
Cmin_TCD,0.0,0.0
Cmin_AD,0.0,0.0
Cmin_RFC,0.0,0.0
Cmin_DIT,0.0,0.0
Cmin_WMC,0.0,0.0
Cmed_DIT,0.0,0.0
Cmin_NOI,0.0,0.0
Cmin_NOA,0.0,0.0
Cmin_NII,0.0,0.0
Cmed_NOA,0.0,0.0
Cmin_CBOI,0.0,0.0
Cmin_CBO,0.0,0.0
Cmed_NOC,0.0,0.0
is archived,0.0,0.0
Cmin_TNOS,0.0,0.0
Cmed_TNS,0.0,0.0
Cmin_TNLA,0.0,0.0
Cmed_TNLG,0.0,0.0
Cmin_TNLM,0.0,0.0
Cmin_TNLPA,0.0,0.0
Cmed_TNLPA,0.0,0.0
Cmin_TNLPM,0.0,0.0
Cmin_TNLS,0.0,0.0
Cmed_TNLS,0.0,0.0
Cmin_TNM,0.0,0.0
Cmin_TNPA,0.0,0.0
Cmed_TNPA,0.0,0.0
Cmin_TNPM,0.0,0.0
Cmin_TNS,0.0,0.0
Cmin_NA,0.0,0.0
Pmed_NEN,0.0,0.0
Pmed_NIN,0.0,0.0
Pmed_NPKG,0.0,0.0
Pmed_NS,0.0,0.0
Pmin_TNEN,0.0,0.0
Pmin_TNIN,0.0,0.0
Pmin_TNPA,0.0,0.0
Pmin_TNPEN,0.0,0.0
Pmed_TNPEN,0.0,0.0
Pmin_TNPIN,0.0,0.0
Pmin_TNS,0.0,0.0
Fmin_McCC,0.0,0.0
Fmin_PDA,0.0,0.0
Fmin_PUA,0.0,0.0
Cmin_TNLG,0.0,0.0
Cmin_LCOM5,0.0,0.0
Cmin_TNG,0.0,0.0
Cmin_NLA,0.0,0.0
Cmin_NLPM,0.0,0.0
Cmin_NLS,0.0,0.0
Cmed_NLPA,0.0,0.0
Cmin_NLPA,0.0,0.0
Cmin_NLM,0.0,0.0
Cmed_NLS,0.0,0.0
Cmed_NLG,0.0,0.0
Cmin_NM,0.0,0.0
Cmin_NOS,0.0,0.0
Cmin_NLG,0.0,0.0
Cmin_TNA,0.0,0.0
Cmax_TLLOC,0.0,0.0
Cmed_NS,0.0,0.0
Cmin_NPA,0.0,0.0
Cmin_NS,0.0,0.0
Cmin_NG,0.0,0.0
Cmed_NPA,0.0,0.0
Cmin_NPM,0.0,0.0
Pstd_TNIN,-0.0,0.00062
Pmed_TNCL,-0.0,0.000193
Pmed_LLOC,-0.0,0.000176
Pmed_CLOC,-2.5e-05,0.00132
Pmed_NM,-2.5e-05,0.000165
Pmed_TNIN,-2.5e-05,0.000241
Csum_NL,-2.5e-05,0.001284
Cstd_NLE,-5e-05,0.000256
Cstd_NM,-5e-05,0.000853
Psum_TNEN,-5e-05,0.000202
Cmed_PUA,-7.5e-05,0.000398
Pstd_TNPKG,-7.5e-05,0.000656
Pmed_TNPM,-0.0001,0.00071
Cmax_NOS,-0.0001,0.000512
Fstd_PUA,-0.0001,0.000214
Csum_NOP,-0.000124,0.00117
Cmed_CBOI,-0.000149,0.000145
Csum_NII,-0.000149,0.000773
Psum_TNPA,-0.000149,0.000412
Psum_NEN,-0.000199,0.000442
Cmax_TNLPM,-0.000199,0.001179
Pmax_TNEN,-0.000199,0.000442
Pmax_TNPCL,-0.000224,0.001
Cstd_NOS,-0.000224,0.000319
Psum_TNA,-0.000249,0.001534
Cstd_NLA,-0.000274,0.000955
Pstd_TPUA,-0.000299,0.000501
Pmin_TNG,-0.000323,0.000279
Pstd_TNPM,-0.000323,0.00029
Pmed_TCD,-0.000348,0.000564
Cmax_PUA,-0.000348,0.001094
Pstd_TNPIN,-0.000348,0.001006
Pmed_TNA,-0.000373,0.000847
Cmed_NLPM,-0.000398,0.000596
Pmed_LOC,-0.000398,0.000899
has wiki,-0.000423,0.000435
Cstd_NOC,-0.000448,0.000689
